Settlement Date,Settlement Period,System Sell Price(GBP/MWh),System Buy Price(GBP/MWh),Net Imbalance Volume(MWh)
2022-03-29,13,158.25,158.25,-200.406
2022-03-29,14,321.9,321.9,146.136
2022-03-29,15,292.77,292.77,462.3
2022-03-29,16,321.9,321.9,535.025
2022-03-29,17,321.9,321.9,456.397
2022-03-29,18,276.25,276.25,314.339
2022-03-29,19,158.8,158.8,-77.317
2022-03-29,20,270.11,270.11,159.927
2022-03-29,21,323.5,323.5,641.445
2022-03-29,22,324,324,715.649
2022-03-29,23,321.9,321.9,520.207
2022-03-29,24,250.58,250.58,215.16
2022-03-29,25,229.25,229.25,6.016
2022-03-29,26,234.28,234.28,128.824
2022-03-29,27,355.9,355.9,510.383
2022-03-29,28,231.64,231.64,285.206
2022-03-29,29,323.5,323.5,452.665
2022-03-29,30,235.62,235.62,291.45
2022-03-29,31,323.5,323.5,184.971
2022-03-29,32,350,350,368.333
2022-03-29,33,225.34,225.34,232.037
2022-03-29,34,332,332,489.389
2022-03-29,35,350,350,481.928
2022-03-29,36,252.12,252.12,148.591
2022-03-29,37,172,172,-29.008
2022-03-29,38,272.72112,272.72112,100.414
2022-03-29,39,434.69,434.69,598.459
2022-03-29,40,357,357,260.25
2022-03-29,41,324,324,380
2022-03-29,42,255.01,255.01,277.906
2022-03-29,43,324,324,588.202
2022-03-29,44,277,277,391.572
2022-03-29,45,269,269,136.546
2022-03-29,46,264,264,348.139
2022-03-29,47,250,250,153.184
2022-03-29,48,263,263,295.255
2022-03-30,1,331.94274,331.94274,394.665
2022-03-30,2,263,263,413.139
2022-03-30,3,265,265,371.892
2022-03-30,4,263,263,246.537
2022-03-30,5,214.9,214.9,3.233
2022-03-30,6,170.05,170.05,-108.988
2022-03-30,7,225,225,168.488
2022-03-30,8,255,255,321.925
2022-03-30,9,255,255,382.825
2022-03-30,10,350,350,336.722
2022-03-30,11,320,320,275.302
2022-03-30,12,170.05,170.05,-115.406
2022-03-30,13,265,265,115.495
2022-03-30,14,265,265,103.201
2022-03-30,15,329.29,329.29,430.998
2022-03-30,16,334.82,334.82,576.797
2022-03-30,17,180,180,-2.734
2022-03-30,18,334,334,102.854
2022-03-30,19,344,344,257.085
2022-03-30,20,115,115,-55.627
2022-03-30,21,170.05,170.05,-65.315
2022-03-30,22,169,169,-305.49
2022-03-30,23,170.05,170.05,-280.996
2022-03-30,24,170.05,170.05,-211.231
2022-03-30,25,173.2,173.2,-200.212
2022-03-30,26,176.05,176.05,-206.442
2022-03-30,27,176.05,176.05,-400.373
2022-03-30,28,176.05,176.05,-548.977
2022-03-30,29,176.55,176.55,-398.311
2022-03-30,30,176.6,176.6,-309.189
2022-03-30,31,179,179,-57.642
2022-03-30,32,295,295,388.818
2022-03-30,33,278,278,198.439
2022-03-30,34,300,300,157.846
2022-03-30,35,300,300,22.682
2022-03-30,36,310,310,302.36
2022-03-30,37,325,325,396.093
2022-03-30,38,325,325,309.192
2022-03-30,39,349.95,349.95,499.456
2022-03-30,40,335,335,253.061
2022-03-30,41,200,200,-44.173
2022-03-30,42,179.51,179.51,-446.043
2022-03-30,43,180.6,180.6,-46.407
2022-03-30,44,179.51,179.51,-420.522
2022-03-30,45,177,177,-523.916
2022-03-30,46,161,161,-342.747
2022-03-30,47,177,177,-327.255
2022-03-30,48,178.5,178.5,-379.315
2022-03-31,1,179,179,-125.842
2022-03-31,2,179,179,-53.734
2022-03-31,3,115.04,115.04,-493.358
2022-03-31,4,175,175,-196.993
2022-03-31,5,175,175,-158.588
2022-03-31,6,179,179,-109.818
2022-03-31,7,249,249,124.388
2022-03-31,8,178.5,178.5,-95.567
2022-03-31,9,161,161,-293.85
2022-03-31,10,140.6,140.6,-473.725
2022-03-31,11,160,160,-537.856
2022-03-31,12,179,179,-190.12
2022-03-31,13,335,335,111.444
2022-03-31,14,178.5,178.5,-151.484
2022-03-31,15,179.51,179.51,-34.253
2022-03-31,16,353,353,345.262
2022-03-31,17,353,353,221.633
2022-03-31,18,353,353,264.042
2022-03-31,19,355,355,446.617
2022-03-31,20,348.95001,348.95001,182.867
2022-03-31,21,348.95,348.95,128.175
2022-03-31,22,162,162,-56.917
2022-03-31,23,376,376,480.112
2022-03-31,24,353,353,419.857
2022-03-31,25,376,376,407.983
2022-03-31,26,181.3,181.3,-90.183
2022-03-31,27,280,280,288.624
2022-03-31,28,275,275,431.336
2022-03-31,29,180.25,180.25,-160.183
2022-03-31,30,181.3,181.3,-126.723
2022-03-31,31,181.1,181.1,-498.011
2022-03-31,32,181.3,181.3,-435.915
2022-03-31,33,181.3,181.3,-326.484
2022-03-31,34,181.3,181.3,-268.429
2022-03-31,35,293,293,88.069
2022-03-31,36,182.01,182.01,-281.47
2022-03-31,37,182.01,182.01,-125.632
2022-03-31,38,345,345,347.774
2022-03-31,39,320,320,62.308
2022-03-31,40,355,355,424.951
2022-03-31,41,353,353,400.351
2022-03-31,42,300,300,216.998
2022-03-31,43,310,310,381.043
2022-03-31,44,290,290,96.389
2022-03-31,45,182.5,182.5,-31.199
2022-03-31,46,182,182,-97.745
2022-03-31,47,279,279,155.686
2022-03-31,48,250,250,119.677
2022-04-01,1,175.71274,175.71274,-127.291
2022-04-01,2,178.12346,178.12346,-141.153
2022-04-01,3,180,180,-102.424
2022-04-01,4,165,165,-193.587
2022-04-01,5,175.01,175.01,-86.985
2022-04-01,6,180,180,-6.698
2022-04-01,7,270,270,321.3
2022-04-01,8,280,280,526.05
2022-04-01,9,270,270,525.306
2022-04-01,10,270,270,426.754
2022-04-01,11,260,260,256.365
2022-04-01,12,316,316,224.195
2022-04-01,13,316,316,398.509
2022-04-01,14,316,316,149.471
2022-04-01,15,339,339,362.771
2022-04-01,16,494.23,494.23,626.9
2022-04-01,17,390,390,1115.339
2022-04-01,18,339,339,604.606
2022-04-01,19,186,186,-5.364
2022-04-01,20,339,339,379.577
2022-04-01,21,330,330,274.754
2022-04-01,22,316,316,218.147
2022-04-01,23,330,330,268.113
2022-04-01,24,316,316,203.335
2022-04-01,25,339,339,737.872
2022-04-01,26,335,335,593.25
2022-04-01,27,316,316,422.776
2022-04-01,28,309,309,110.556
2022-04-01,29,309,309,43.864
2022-04-01,30,191,191,-226.851
2022-04-01,31,191,191,-515.178
2022-04-01,32,191,191,-491.246
2022-04-01,33,191,191,-211.179
2022-04-01,34,191,191,-318.635
2022-04-01,35,189.1,189.1,-169.018
2022-04-01,36,191.5,191.5,-103.87
2022-04-01,37,191,191,-164.921
2022-04-01,38,369,369,197.717
2022-04-01,39,215,215,33.704
2022-04-01,40,369,369,253.07
2022-04-01,41,368,368,132.448
2022-04-01,42,191,191,-30.863
2022-04-01,43,191,191,-8.433
2022-04-01,44,187.1,187.1,-265.161
2022-04-01,45,187.1,187.1,-81.872
2022-04-01,46,276,276,88.809
2022-04-01,47,246,246,243.443
2022-04-01,48,363,363,562.46
2022-04-02,1,263,263,454.942
2022-04-02,2,254,254,251.718
2022-04-02,3,186,186,-29.145
2022-04-02,4,263,263,310.81
2022-04-02,5,263,263,234.342
2022-04-02,6,245.3,245.3,68.792
2022-04-02,7,181,181,-29.066
2022-04-02,8,263,263,162.291
2022-04-02,9,263,263,187.925
2022-04-02,10,179,179,-128.662
2022-04-02,11,179.05,179.05,-95.961
2022-04-02,12,179.05,179.05,-257.03
2022-04-02,13,179.05,179.05,-13.356
2022-04-02,14,263,263,77.017
2022-04-02,15,263,263,81.337
2022-04-02,16,299,299,276.868
2022-04-02,17,260,260,147.543
2022-04-02,18,299,299,313.546
2022-04-02,19,260,260,171.888
2022-04-02,20,260,260,169.752
2022-04-02,21,260,260,241.076
2022-04-02,22,260,260,273.494
2022-04-02,23,260,260,199.27
2022-04-02,24,181.01,181.01,-34.47
2022-04-02,25,260,260,288.128
2022-04-02,26,260,260,216.866
2022-04-02,27,345,345,442.284
2022-04-02,28,344.00006,344.00006,367.285
2022-04-02,29,260,260,258.809
2022-04-02,30,260,260,188.017
2022-04-02,31,181.52,181.52,-75.968
2022-04-02,32,181.52,181.52,-109.409
2022-04-02,33,181.52,181.52,-120.041
2022-04-02,34,182.1,182.1,-20.884
2022-04-02,35,181.52,181.52,-236.573
2022-04-02,36,260,260,95.745
2022-04-02,37,262.50841,262.50841,0.518
2022-04-02,38,181.52,181.52,-71.954
2022-04-02,39,340,340,43.069
2022-04-02,40,369,369,125.853
2022-04-02,41,330,330,65.647
2022-04-02,42,340,340,176.618
2022-04-02,43,346.5,346.5,253.95
2022-04-02,44,183.1,183.1,-59.133
2022-04-02,45,183,183,-222.986
2022-04-02,46,183.1,183.1,-408.5
2022-04-02,47,183.1,183.1,-257.402
2022-04-02,48,252,252,243.379
2022-04-03,1,254,254,405.611
2022-04-03,2,252,252,378.642
2022-04-03,3,252,252,355.093
2022-04-03,4,251.8,251.8,520.581
2022-04-03,5,251.8,251.8,382.922
2022-04-03,6,250,250,246.095
2022-04-03,7,182,182,-47.449
2022-04-03,8,181.6,181.6,-177.602
2022-04-03,9,249,249,4.915
2022-04-03,10,183.9,183.9,-32.863
2022-04-03,11,184,184,-7.866
2022-04-03,12,183.9,183.9,-96.642
2022-04-03,13,181.75,181.75,-162.504
2022-04-03,14,181.75,181.75,-193.348
2022-04-03,15,181.75,181.75,-110.418
2022-04-03,16,249,249,76.541
2022-04-03,17,347,347,384.416
2022-04-03,18,335,335,455.13
2022-04-03,19,310,310,284.515
2022-04-03,20,294,294,72.71
2022-04-03,21,310,310,223.131
2022-04-03,22,294,294,4.43
2022-04-03,23,175,175,-273.565
2022-04-03,24,175.15,175.15,-409.993
2022-04-03,25,175.15,175.15,-322.605
2022-04-03,26,175.15,175.15,-118.096
2022-04-03,27,310,310,200.12
2022-04-03,28,175.15,175.15,-7.512
2022-04-03,29,160.2,160.2,-187.768
2022-04-03,30,-56.58,-56.58,-314.145
2022-04-03,31,-54.85,-54.85,-154.421
2022-04-03,32,-56.58,-56.58,-312.049
2022-04-03,33,252,252,1.606
2022-04-03,34,265,265,197.52
2022-04-03,35,265,265,27.449
2022-04-03,36,265,265,47.372
2022-04-03,37,300,300,225.067
2022-04-03,38,334.5,334.5,233.646
2022-04-03,39,275,275,158.319
2022-04-03,40,135,135,-211.039
2022-04-03,41,145,145,-353.866
2022-04-03,42,120,120,-475.905
2022-04-03,43,235,235,107.682
2022-04-03,44,235,235,248.581
2022-04-03,45,234,234,124.702
2022-04-03,46,147,147,-143.177
2022-04-03,47,0,0,-345.472
2022-04-03,48,0,0,-233.524
2022-04-04,1,5,5,-166.885
2022-04-04,2,5,5,-116.774
2022-04-04,3,155,155,-396.657
2022-04-04,4,60.87,60.87,-248.934
2022-04-04,5,77.68,77.68,-186.754
2022-04-04,6,43.15,43.15,-243.637
2022-04-04,7,44.93,44.93,-230.889
2022-04-04,8,40.7,40.7,-251.384
2022-04-04,9,39.01,39.01,-250.511
2022-04-04,10,31.62,31.62,-271.491
2022-04-04,11,80.82,80.82,-174.019
2022-04-04,12,230,230,3.264
2022-04-04,13,119.71,119.71,-91.301
2022-04-04,14,235,235,59.392
2022-04-04,15,244,244,215.99
2022-04-04,16,255.55,255.55,264.401
2022-04-04,17,255.55,255.55,260.325
2022-04-04,18,258,258,254.174
2022-04-04,19,22,22,-245.932
2022-04-04,20,155.71,155.71,-141.428
2022-04-04,21,233,233,37.485
2022-04-04,22,234,234,215.9
2022-04-04,23,250,250,351.824
2022-04-04,24,250,250,328.367
2022-04-04,25,250,250,314.578
2022-04-04,26,250,250,171.442
2022-04-04,27,156,156,-93.567
2022-04-04,28,200,200,9.037
2022-04-04,29,233,233,193.155
2022-04-04,30,200,200,-4.487
2022-04-04,31,138,138,-208.944
2022-04-04,32,145.1,145.1,-160.257
2022-04-04,33,258,258,216.239
2022-04-04,34,263,263,382.117
2022-04-04,35,267,267,515.836
2022-04-04,36,267,267,563.135
2022-04-04,37,267,267,485.639
2022-04-04,38,267,267,447.702
2022-04-04,39,267,267,375.231
2022-04-04,40,267,267,166.163
2022-04-04,41,262.5,262.5,20.064
2022-04-04,42,146.05,146.05,-279.869
2022-04-04,43,146.2,146.2,-12.096
2022-04-04,44,146.3,146.3,-208.206
2022-04-04,45,147,147,-85.414
2022-04-04,46,245,245,290.097
2022-04-04,47,244,244,419.792
2022-04-04,48,245,245,424.642
2022-04-05,1,233,233,302.345
2022-04-05,2,233,233,278.128
2022-04-05,3,233,233,79.076
2022-04-05,4,235,235,273.403
2022-04-05,5,233,233,193.776
2022-04-05,6,235,235,229.521
2022-04-05,7,235,235,250.382
2022-04-05,8,235,235,224.792
2022-04-05,9,235,235,219.167
2022-04-05,10,233,233,71.036
2022-04-05,11,235,235,205.319
2022-04-05,12,248.95,248.95,31.343
2022-04-05,13,248.95,248.95,199.806
2022-04-05,14,248.95,248.95,33.736
2022-04-05,15,146.3,146.3,-184.146
2022-04-05,16,248.95,248.95,38.329
2022-04-05,17,310,310,373.594
2022-04-05,18,248.95,248.95,100.013
2022-04-05,19,146.05,146.05,-379.711
2022-04-05,20,146,146,-676.46
2022-04-05,21,141,141,-666.436
2022-04-05,22,146,146,-651.725
2022-04-05,23,148,148,-202.851
2022-04-05,24,148.1,148.1,-112.771
2022-04-05,25,248.95,248.95,84.145
2022-04-05,26,248.95,248.95,81.013
2022-04-05,27,146.2,146.2,-71.163
2022-04-05,28,146,146,-297.139
2022-04-05,29,80,80,-376.473
2022-04-05,30,146,146,-206.637
2022-04-05,31,225,225,123.614
2022-04-05,32,147.7,147.7,-52.846
2022-04-05,33,148.6,148.6,-114.023
2022-04-05,34,226,226,34.376
2022-04-05,35,245,245,39.458
2022-04-05,36,250,250,59.341
2022-04-05,37,255,255,213.939
2022-04-05,38,255,255,221.608
2022-04-05,39,259.5,259.5,459.414
2022-04-05,40,255,255,330.093
2022-04-05,41,255,255,17.553
2022-04-05,42,0,0,-236.332
2022-04-05,43,148.15,148.15,-23.685
2022-04-05,44,142,142,-251.685
2022-04-05,45,142,142,-113.323
2022-04-05,46,78,78,-126.05
2022-04-05,47,210,210,297.776
2022-04-05,48,209,209,90.24
2022-04-06,1,209,209,160.367
2022-04-06,2,210,210,237.053
2022-04-06,3,210,210,259.713
2022-04-06,4,228,228,384.17
2022-04-06,5,213.45721,213.45721,128.1
2022-04-06,6,228,228,121.855
2022-04-06,7,209,209,104.022
2022-04-06,8,179.04,179.04,15.417
2022-04-06,9,233,233,269.951
2022-04-06,10,235,235,421.892
2022-04-06,11,209,209,7.204
2022-04-06,12,65,65,-148.757
2022-04-06,13,228,228,81.782
2022-04-06,14,228,228,72.943
2022-04-06,15,232,232,36.722
2022-04-06,16,233,233,93.909
2022-04-06,17,233,233,123.582
2022-04-06,18,233,233,5.943
2022-04-06,19,149.05,149.05,-142.267
2022-04-06,20,141,141,-252.827
2022-04-06,21,141,141,-363.916
2022-04-06,22,138,138,-606.226
2022-04-06,23,141,141,-430.704
2022-04-06,24,147,147,-208.918
2022-04-06,25,147,147,-357.011
2022-04-06,26,149.5,149.5,-279.021
2022-04-06,27,141,141,-446.505
2022-04-06,28,130,130,-672.685
2022-04-06,29,130,130,-428.894
2022-04-06,30,141,141,-433.917
2022-04-06,31,147,147,-346.348
2022-04-06,32,149.5,149.5,-134.055
2022-04-06,33,141,141,-418.006
2022-04-06,34,150.05,150.05,-106.075
2022-04-06,35,294.89,294.89,465.873
2022-04-06,36,263,263,351.782
2022-04-06,37,263,263,483.162
2022-04-06,38,349,349,600.288
2022-04-06,39,349,349,642.164
2022-04-06,40,349,349,824.75
2022-04-06,41,349,349,681.357
2022-04-06,42,263,263,406.752
2022-04-06,43,255,255,315.937
2022-04-06,44,253,253,57.696
2022-04-06,45,150.25,150.25,-32.77
2022-04-06,46,150.25,150.25,-51.738
2022-04-06,47,215,215,229.011
2022-04-06,48,220.39262,220.39262,390.551
2022-04-07,1,225,225,490.631
2022-04-07,2,225,225,489.241
2022-04-07,3,221,221,484.554
2022-04-07,4,225,225,751.707
2022-04-07,5,225,225,863.073
2022-04-07,6,225,225,727.556
2022-04-07,7,225,225,707.922
2022-04-07,8,221,221,456.393
2022-04-07,9,220,220,278.494
2022-04-07,10,153.85013,153.85013,27.754
2022-04-07,11,215,215,139.913
2022-04-07,12,215,215,207.484
2022-04-07,13,225,225,376.439
2022-04-07,14,225,225,288.874
2022-04-07,15,225,225,110.364
2022-04-07,16,225,225,121.037
2022-04-07,17,130,130,-210.417
2022-04-07,18,130,130,-322.821
2022-04-07,19,135,135,-31.543
2022-04-07,20,135,135,-25.583
2022-04-07,21,0,0,-78.805
2022-04-07,22,222,222,98.201
2022-04-07,23,222,222,122.866
2022-04-07,24,222,222,98.776
2022-04-07,25,225,225,356.994
2022-04-07,26,225,225,302.387
2022-04-07,27,222,222,122.303
2022-04-07,28,222,222,67.437
2022-04-07,29,151,151,-57.635
2022-04-07,30,151,151,-5.716
2022-04-07,31,150.2,150.2,-152.027
2022-04-07,32,222,222,132.024
2022-04-07,33,130,130,-23.709
2022-04-07,34,130,130,-278.007
2022-04-07,35,215,215,82.415
2022-04-07,36,212.46,212.46,-10.95
2022-04-07,37,238,238,71.626
2022-04-07,38,238,238,12.226
2022-04-07,39,288,288,148.014
2022-04-07,40,325,325,405.57
2022-04-07,41,324,324,361.511
2022-04-07,42,325,325,631.179
2022-04-07,43,325,325,831.064
2022-04-07,44,324.95,324.95,361.211
2022-04-07,45,305,305,325.877
2022-04-07,46,238,238,37.938
2022-04-07,47,151.1,151.1,-314.801
2022-04-07,48,150.1,150.1,-317.955
2022-04-08,1,138,138,-216.5
2022-04-08,2,225,225,1.403
2022-04-08,3,238,238,21.792
2022-04-08,4,238,238,188.666
2022-04-08,5,238,238,47.066
2022-04-08,6,238,238,3.862
2022-04-08,7,238,238,63.623
2022-04-08,8,238,238,27.104
2022-04-08,9,238,238,37.567
2022-04-08,10,152,152,-133.295
2022-04-08,11,252.58858,252.58858,118.554
2022-04-08,12,152,152,-129.099
2022-04-08,13,265,265,288.001
2022-04-08,14,294,294,397.872
2022-04-08,15,319.95,319.95,454.452
2022-04-08,16,325,325,504.645
2022-04-08,17,324,324,383.678
2022-04-08,18,334.9,334.9,472.436
2022-04-08,19,330,330,264.563
2022-04-08,20,152.1,152.1,-185.627
2022-04-08,21,152.1,152.1,-271.959
2022-04-08,22,60,60,-551.571
2022-04-08,23,147,147,-156.731
2022-04-08,24,147,147,-156.76
2022-04-08,25,153,153,-4.92
2022-04-08,26,147,147,-286.99
2022-04-08,27,147,147,-479.635
2022-04-08,28,152.1,152.1,-408.16
2022-04-08,29,152.1,152.1,-287.812
2022-04-08,30,152.1,152.1,-378.909
2022-04-08,31,148,148,-132.542
2022-04-08,32,152.1,152.1,-319.829
2022-04-08,33,153.01,153.01,-480.529
2022-04-08,34,154,154,-608.371
2022-04-08,35,152.1,152.1,-565.619
2022-04-08,36,188.4,188.4,-188.453
2022-04-08,37,256,256,43.396
2022-04-08,38,275,275,332.585
2022-04-08,39,275,275,199.02
2022-04-08,40,275,275,260.751
2022-04-08,41,275,275,246.072
2022-04-08,42,275,275,180.75
2022-04-08,43,275,275,151.059
2022-04-08,44,155.5,155.5,-119.044
2022-04-08,45,152,152,-238.517
2022-04-08,46,151.88213,151.88213,-189.305
2022-04-08,47,229,229,103.411
2022-04-08,48,265,265,188.941
2022-04-09,1,285,285,216.078
2022-04-09,2,206.07,206.07,58.794
2022-04-09,3,200,200,71.397
2022-04-09,4,265,265,232.675
2022-04-09,5,265,265,339.975
2022-04-09,6,200,200,53.297
2022-04-09,7,157,157,-204.586
2022-04-09,8,156,156,-280.125
2022-04-09,9,156,156,-301.5
2022-04-09,10,156,156,-280.016
2022-04-09,11,229,229,7.641
2022-04-09,12,295,295,257.875
2022-04-09,13,233,233,28.863
2022-04-09,14,275,275,245.36
2022-04-09,15,324,324,490.606
2022-04-09,16,322,322,520.101
2022-04-09,17,321.9,321.9,510.402
2022-04-09,18,295,295,410.088
2022-04-09,19,248,248,201.409
2022-04-09,20,125,125,-147.552
2022-04-09,21,260,260,228.867
2022-04-09,22,248,248,27.709
2022-04-09,23,248,248,62.526
2022-04-09,24,248,248,372.123
2022-04-09,25,248,248,342.205
2022-04-09,26,235,235,3.079
2022-04-09,27,235,235,19.336
2022-04-09,28,157.55,157.55,-191.699
2022-04-09,29,157.55,157.55,-127.722
2022-04-09,30,235,235,79.184
2022-04-09,31,235,235,342.248
2022-04-09,32,225,225,209.859
2022-04-09,33,235,235,11.716
2022-04-09,34,158,158,-101.163
2022-04-09,35,158,158,-33.957
2022-04-09,36,158,158,-204.247
2022-04-09,37,158.65,158.65,-3.932
2022-04-09,38,323,323,183.621
2022-04-09,39,158.65,158.65,-0.408
2022-04-09,40,300,300,89.908
2022-04-09,41,158.65,158.65,-29.423
2022-04-09,42,158.65,158.65,-12.966
2022-04-09,43,158.65,158.65,-26.302
2022-04-09,44,0,0,-241.887
2022-04-09,45,158.6,158.6,-78.353
2022-04-09,46,158.6,158.6,-243.873
2022-04-09,47,257,257,155.175
2022-04-09,48,320,320,347.521
2022-04-10,1,249.5,249.5,176.474
2022-04-10,2,323,323,158.626
2022-04-10,3,159.65,159.65,-228.213
2022-04-10,4,160.05,160.05,-284.687
2022-04-10,5,160.1,160.1,-421.698
2022-04-10,6,160.15,160.15,-345.095
2022-04-10,7,200,200,6.376
2022-04-10,8,295,295,234.935
2022-04-10,9,300,300,310.917
2022-04-10,10,264,264,68.082
2022-04-10,11,160.3,160.3,-157.74
2022-04-10,12,160.3,160.3,-181.778
2022-04-10,13,160.1,160.1,-319.005
2022-04-10,14,160.5,160.5,-61.223
2022-04-10,15,160.3,160.3,-190.83
2022-04-10,16,158.5,158.5,-197.817
2022-04-10,17,155.5,155.5,-254.811
2022-04-10,18,160.5,160.5,-348.14
2022-04-10,19,160.5,160.5,-252.567
2022-04-10,20,160.5,160.5,-493.857
2022-04-10,21,160.5,160.5,-401.373
2022-04-10,22,158.65827,158.65827,-549.025
2022-04-10,23,160.6,160.6,-557.732
2022-04-10,24,158,158,-533.707
2022-04-10,25,160.5,160.5,-437.667
2022-04-10,26,160.5,160.5,-494.91
2022-04-10,27,140,140,-481.226
2022-04-10,28,157,157,-287.675
2022-04-10,29,160.8,160.8,-205.032
2022-04-10,30,160.8,160.8,-105.406
2022-04-10,31,224.5,224.5,166.008
2022-04-10,32,160.8,160.8,-96.555
2022-04-10,33,160.8,160.8,-57.049
2022-04-10,34,160.8,160.8,-120.902
2022-04-10,35,162.1,162.1,-159.453
2022-04-10,36,160,160,-8.518
2022-04-10,37,162.1,162.1,-43.1
2022-04-10,38,144.1,144.1,-82.654
2022-04-10,39,295,295,86.546
2022-04-10,40,295,295,63.102
2022-04-10,41,295,295,32.045
2022-04-10,42,144.1,144.1,-212.407
2022-04-10,43,163,163,-95.975
2022-04-10,44,143,143,-335.855
2022-04-10,45,145,145,-483.209
2022-04-10,46,145,145,-345.509
2022-04-10,47,155,155,-315.499
2022-04-10,48,158,158,-120.679
2022-04-11,1,158,158,-102.309
2022-04-11,2,141,141,-355.914
2022-04-11,3,141,141,-235.935
2022-04-11,4,141,141,-107.381
2022-04-11,5,200,200,41.139
2022-04-11,6,265,265,156.783
2022-04-11,7,220,220,5.226
2022-04-11,8,151,151,-79.875
2022-04-11,9,225,225,230.413
2022-04-11,10,225,225,190.207
2022-04-11,11,294.5,294.5,582.936
2022-04-11,12,294.5,294.5,424.122
2022-04-11,13,250,250,294.966
2022-04-11,14,152.05,152.05,-119.831
2022-04-11,15,152.05,152.05,-139.082
2022-04-11,16,152.05,152.05,-51.645
2022-04-11,17,304.9,304.9,163.317
2022-04-11,18,304.9,304.9,157.855
2022-04-11,19,245,245,51.901
2022-04-11,20,150,150,-298.28
2022-04-11,21,150,150,-499.89
2022-04-11,22,150,150,-598.931
2022-04-11,23,143.05,143.05,-203.638
2022-04-11,24,-8.52,-8.52,-253.294
2022-04-11,25,-10,-10,-475.199
2022-04-11,26,0,0,-582.766
2022-04-11,27,-63.02,-63.02,-455.622
2022-04-11,28,-63.02,-63.02,-511.858
2022-04-11,29,100,100,-228.645
2022-04-11,30,133.13,133.13,-45.845
2022-04-11,31,135.58,135.58,-158.781
2022-04-11,32,134.17,134.17,-146.425
2022-04-11,33,204,204,107.057
2022-04-11,34,204,204,188.719
2022-04-11,35,214,214,3.707
2022-04-11,36,50,50,-16.308
2022-04-11,37,215,215,445.596
2022-04-11,38,215,215,501.51
2022-04-11,39,214.5,214.5,246.238
2022-04-11,40,214.5,214.5,301.867
2022-04-11,41,214.5,214.5,294.245
2022-04-11,42,214,214,35.232
2022-04-11,43,50,50,-31.803
2022-04-11,44,112,112,-344.414
2022-04-11,45,112,112,-306.434
2022-04-11,46,130,130,-286.783
2022-04-11,47,95,95,-127.94
2022-04-11,48,200,200,1.518
2022-04-12,1,200,200,55.602
2022-04-12,2,210,210,183.798
2022-04-12,3,210,210,201.758
2022-04-12,4,265,265,395.932
2022-04-12,5,265,265,202.544
2022-04-12,6,230,230,119.666
2022-04-12,7,200,200,5.292
2022-04-12,8,230,230,129.203
2022-04-12,9,230,230,155.161
2022-04-12,10,155,155,-32.436
2022-04-12,11,265,265,167.771
2022-04-12,12,142,142,-84.98
2022-04-12,13,291,291,351.758
2022-04-12,14,133,133,-115.783
2022-04-12,15,133,133,-355.605
2022-04-12,16,215,215,2.571
2022-04-12,17,125,125,-124.637
2022-04-12,18,215,215,15.075
2022-04-12,19,225,225,152.081
2022-04-12,20,225,225,229.897
2022-04-12,21,215,215,0.567
2022-04-12,22,149,149,-2.778
2022-04-12,23,225,225,154.322
2022-04-12,24,225,225,173.458
2022-04-12,25,215,215,41.558
2022-04-12,26,142.66,142.66,-261.037
2022-04-12,27,142.6,142.6,-465.692
2022-04-12,28,142.6,142.6,-677.279
2022-04-12,29,142.69,142.69,-275.341
2022-04-12,30,248,248,363.929
2022-04-12,31,248,248,516.483
2022-04-12,32,248,248,306.115
2022-04-12,33,225,225,111.805
2022-04-12,34,143.25,143.25,-80.39
2022-04-12,35,138.15,138.15,-235.833
